Product name,Description,Slug,SKU,Auto Generate SKU,Categories,Status,Is featured?,Brand,Product collections,Labels,Taxes,Images,Price,Product attributes,Import type,Is variation default?,Stock status,With storehouse management,Quantity,Allow checkout when out of stock,Sale price,Start date sale price,End date sale price,Weight,Length,Wide,Height,Cost per item,Barcode,Content,Tags,Vendor
"MINDA D95 Classic Genuine Horn for Royal Enfield Classic – Wiring Harness Included – (12V, Set of 2 Pcs)","Premium Quality.
Vehicle Compatibility: All Bike, Motorcycle, Royal Enfield Bullet.
Made from rust proof, water proof and anti-corrosion premium quality material.
Clean wiring safe from soft circuit and easy to installation (install by professional).
You also get relay with this horn without any charge





Weight
1.5 kg",-,DUGDUG-238,-,-,-,-,-,-,-,-,"['https://www.dugdugmotorcycles.com/wp-content/uploads/2019/10/1144875338.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2019/10/1144875347.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2019/10/1144875352.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2019/10/1144874273-scaled-510x287.jpg']",₹650.00,-,-,-,-,-,-,-,₹650.00,-,-,-,-,-,-,-,-,-,-,-
"MINDA BULL Classic Genuine Horn for Royal Enfield Classic – Wiring Harness Included – (12V, Set of 2pcs)","Premium Quality.
Vehicle Compatibility: All Bike, Motorcycle, Royal Enfield Bullet.
Made from rust proof, water proof and anti-corrosion premium quality material.
Clean wiring safe from soft circuit and easy to installation (install by professional).
Wiring Harness Included





Weight
1.5 kg",-,DUGDUG-239,-,-,-,-,-,-,-,-,"['https://www.dugdugmotorcycles.com/wp-content/uploads/2019/10/1144874266.png', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2019/10/1144874273-1-scaled-510x287.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2019/10/1144870700.jpg']",$17.05,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-
"HELLA Red Grill Horns for all Motorcycles – Wiring Harness Included (12V,300/500 Hz,105-118 dB @ 2 m)","Premium Quality.
Vehicle Compatibility: All Bike, Motorcycle, Royal Enfield Bullet.
Made from rust proof, water proof and anti-corrosion premium quality material.
Clean wiring safe from soft circuit and easy to installation (install by professional).
Wiring Harness Included





Weight
1.5 kg",-,DUGDUG-240,-,-,-,-,-,-,-,-,"['https://www.dugdugmotorcycles.com/wp-content/uploads/2019/10/1144875500-scaled-510x321.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2019/10/1144874598-scaled-510x764.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2019/10/1144870980-scaled-510x543.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2019/10/1144874555-scaled-510x635.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2019/10/1144875495-scaled-510x510.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2019/10/1144875505-scaled-510x416.jpg']","₹2,350.00",-,-,-,-,-,-,-,"₹2,100.00",-,-,-,-,-,-,-,-,-,-,-
"HELLA Chrome Air 1-Trumpet Horn Kit for all Motorcycles (12V,115 dB @ 2m)","Premium Quality.
Vehicle Compatibility: All Bike, Motorcycle, Royal Enfield Bullet.
Made from rust proof, water proof and anti-corrosion premium quality material.
Clean wiring safe from soft circuit and easy to installation (install by professional).
Wiring Harness Included





Weight
2.5 kg",-,DUGDUG-241,-,-,-,-,-,-,-,-,"['https://www.dugdugmotorcycles.com/wp-content/uploads/2019/10/1144875838-scaled-510x197.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2019/10/1144875960-scaled-510x293.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2019/10/1144874914-scaled-510x340.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2019/10/1144874899-scaled-510x221.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2019/10/1144877241-scaled-510x139.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2019/10/1144874904-scaled-510x340.jpg']",$61.97,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-
Golden VIP Siren Horns for All Motorcycles/Cars/Bikes/Bus/Truck (12V),"Premium Quality.
Vehicle Compatibility: All Bike, Motorcycle, Royal Enfield Bullet.
Made from rust proof, water proof and anti-corrosion premium quality material.
Clean wiring safe from soft circuit and easy to installation (install by professional).
Wiring Harness Included





Weight
2.0 kg",-,DUGDUG-242,-,-,-,-,-,-,-,-,['https://www.dugdugmotorcycles.com/wp-content/uploads/2019/10/1144883718.jpg'],₹650.00,-,-,-,-,-,-,-,₹650.00,-,-,-,-,-,-,-,-,-,-,-
Golden Police Siren Horns for All Motorcycles/Cars/Bikes/Bus/Truck (12V),"Play Siren Tune

Premium Quality.
Vehicle Compatibility: All Bike, Motorcycle, Royal Enfield Bullet.
Made from rust proof, water proof and anti-corrosion premium quality material.
Clean wiring safe from soft circuit and easy to installation (install by professional).
Wiring Harness Included





Weight
0.5 kg",-,DUGDUG-243,-,-,-,-,-,-,-,-,['https://www.dugdugmotorcycles.com/wp-content/uploads/2019/10/1144883250.jpg'],₹350.00,-,-,-,-,-,-,-,₹350.00,-,-,-,-,-,-,-,-,-,-,-
Golden Lady Crying Siren Horns for All Motorcycles/Cars/Bikes/Bus/Truck (12V),"Play Siren Tune

Premium Quality.
Vehicle Compatibility: All Bike, Motorcycle, Royal Enfield Bullet.
Made from rust proof, water proof and anti-corrosion premium quality material.
Clean wiring safe from soft circuit and easy to installation (install by professional).
Wiring Harness Included





Weight
0.5 kg",-,DUGDUG-244,-,-,-,-,-,-,-,-,['https://www.dugdugmotorcycles.com/wp-content/uploads/2019/10/1144884730.jpg'],₹350.00,-,-,-,-,-,-,-,₹350.00,-,-,-,-,-,-,-,-,-,-,-
Golden Ambulance Siren Horns for All Motorcycles/Cars/Bikes/Bus/Truck (12V),"Play Siren Tune

Premium Quality.
Vehicle Compatibility: All Bike, Motorcycle, Royal Enfield Bullet.
Made from rust proof, water proof and anti-corrosion premium quality material.
Clean wiring safe from soft circuit and easy to installation (install by professional).
Wiring Harness Included





Weight
0.5 kg",-,DUGDUG-226,-,-,-,-,-,-,-,-,['https://www.dugdugmotorcycles.com/wp-content/uploads/2019/10/1144883250.jpg'],₹350.00,-,-,-,-,-,-,-,₹350.00,-,-,-,-,-,-,-,-,-,-,-
Golden 4 in 1 Police Siren Horns for All Motorcycles/Cars/Bikes/Bus/Truck (12V),"Play Siren Tune

Premium Quality.
Vehicle Compatibility: All Bike, Motorcycle, Royal Enfield Bullet.
Made from rust proof, water proof and anti-corrosion premium quality material.
Clean wiring safe from soft circuit and easy to installation (install by professional).
Wiring Harness Included





Weight
0.5 kg",-,DUGDUG-227,-,-,-,-,-,-,-,-,"['https://www.dugdugmotorcycles.com/wp-content/uploads/2019/10/1144883245-scaled-510x287.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2019/10/1144883250.jpg']",$10.85,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-
"Deluxe Horns for all Motorcycles – 2 Months Warranty – (12V, Set of 2 pcs)","Premium Quality.
Vehicle Compatibility: All Bike, Motorcycle, Royal Enfield Bullet.
Made from rust proof, water proof and anti-corrosion premium quality material.
Clean wiring safe from soft circuit and easy to installation (install by professional).
Wiring Harness Included





Weight
0.5 kg",-,DUGDUG-228,-,-,-,-,-,-,-,-,['https://www.dugdugmotorcycles.com/wp-content/uploads/2019/10/1144867856-510x510.jpg'],₹550.00,-,-,-,-,-,-,-,₹550.00,-,-,-,-,-,-,-,-,-,-,-
3 Pipe Musical Style Air Pressure Horns for All Motorcycles/Cars/Bikes/Bus/Truck (12V),"Premium Quality.
Vehicle Compatibility: All Bike, Motorcycle, Royal Enfield Bullet.
Made from rust proof, water proof and anti-corrosion premium quality material.
Clean wiring safe from soft circuit and easy to installation (install by professional).
Wiring Harness Included





Weight
3.5 kg",-,DUGDUG-229,-,-,-,-,-,-,-,-,"['https://www.dugdugmotorcycles.com/wp-content/uploads/2019/10/1144878334-scaled-510x332.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2019/10/1144877628.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2019/10/1144878331.jpg']",₹999.00,-,-,-,-,-,-,-,₹999.00,-,-,-,-,-,-,-,-,-,-,-
